	TAG	ID	KEGGID	EC	BIGG	KEGG	GENES	PATHWAY	FLUX
RCC0217_I	r	RCC0217_I	RCC0217	NA	[c] : 3aschpcosn_I + (2) o2_I + (1) nadph_I --> 25ascfa27p0_I + (2) h2o_I + nadp_I	CC0178_I + (2) C00007_I + (1) C00005_I --> CC0179_I + (2) C00001_I + C00006_I	NA	Ascaroside biosynthesis	0.0
RCC0218_I	r	RCC0218_I	RCC0218	NA	[c] : 25ascfa27p0_I + (9) o2_I + (9) h2o_I + (9) nad_I + (9) coa_I --> ascr10_I + (9) h2o2_I + (9) nadh_I + (9) accoa_I + (9) h_I	CC0179_I + (9) C00007_I + (9) C00001_I + (9) C00003_I + (9) C00010_I --> CC0162_I + (9) C00027_I + (9) C00004_I + (9) C00024_I + (9) C00080_I	acox-1.1_I & maoc-1_I & dhs-28_I & daf-22_I	Ascaroside biosynthesis	0.0
RCC0219_I	r	RCC0219_I	RCC0219	NA	[c] : ascr1_I + o2_I --> ascr7_I + h2o2_I	CC0163_I + C00007_I --> CC0174_I + C00027_I	acox-1.1_I	Ascaroside biosynthesis	0.0
RCC0222_I	r	RCC0222_I	RCC0222	3.1.2.10	[c] : forcoa_I + h2o_I --> for_I + coa_I + h_I	C00798_I + C00001_I --> C00058_I + C00010_I + C00080_I	NA	Ascaroside biosynthesis	0.0
RCC0223_I	r	RCC0223_I	RCC0223	NA	[c] : ascr1_I + ascr2_I + ascr3_I + ascr5_I + ascr7_I + ascr10_I --> ascrTotal_I	CC0163_I + CC0159_I + CC0160_I + CC0161_I + CC0174_I + CC0162_I --> CC0180_I	NA	Ascaroside biosynthesis	0.0
RCC0250_I	r	RCC0250_I	RCC0250	3.6.3.14	[c] : atp_I + h2o_I --> adp_I + h_pumped_I + pi_I	C00002_I + C00001_I --> C00008_I + CC0200_I + C00009_I	vha-13_I & (vha-12_I | spe-5_I) & vha-11_I & vha-14_I & vha-8_I & vha-9_I & vha-10_I & (vha-18_I | vha-15_I) & (vha-7_I | vha-5_I | vha-6_I | unc-32_I) & (vha-2_I | vha-1_I | vha-4_I | vha-3_I) & vha-17_I & vha-19_I	Miscellaneous	-0.0
RE00160_I	r	RE00160_I	R00160	3.6.1.9	[e] : fad_L + h2o_L --> amp_L + fmn_L + (2) h_L	E00016_L + E00001_L --> E00020_L + E00061_L + (2) E00080_L	C27A7.1_I | C27A7.3_I	Riboflavin metabolism	-0.0
RE00548_I	r	RE00548_I	R00548	3.1.3.2	[e] : fmn_L + h2o_L --> pi_L + ribflv_L	E00061_L + E00001_L --> E00009_L + E00255_L	acp-1_I	Riboflavin metabolism	-0.0
RE10092_I	r	RE10092_I	R10092	4.2.1.1	[e] : co2_L + h2o_L <==> h_L + hco3_L	E00011_L + E00001_L <==> E00080_L + E00288_L	cah-5_I	Nitrogen metabolism	-0.000829211247947
RM00004_I	r	RM00004_I	R00004	3.6.1.1	[m] : ppi_I + h2o_I --> (2) pi_I + h_I	M00013_I + M00001_I --> (2) M00009_I + M00080_I	pyp-1_I	Miscellaneous	-0.0
RM00081_I	r	RM00081_I	R00081	1.9.3.1	(4) focytC_I[m] + (8) h_I[m] + o2_I[m] --> (4) ficytC_I[m] + (4) h_I[c] + (2) h2o_I[m]	(4) M00126_I + (8) M00080_I + M00007_I --> (4) M00125_I + (4) C00080_I + (2) M00001_I	(ctc-1_I & ctc-2_I & ctc-3_I) & cco-1_I & cco-2_I & tag-174_I & Y71H2AM.5_I & F29C4.2_I & F26E4.6_I & W09C5.8_I & (cyc-2.1_I | cyc-2.2_I)	Oxidative phosphorylation	3.40276094122
RM00112_I	r	RM00112_I	R00112	1.6.1.2	nadh_I[m] + nadp_I[m] <==> nad_I[m] + nadph_I[m]	M00004_I + M00006_I <==> M00003_I + M00005_I	nnt-1_I	Nicotinate and nicotinamide metabolism	3.13149956152
RM00115_I	r	RM00115_I	R00115	1.8.1.7	[m] : gthox_I + h_I + nadph_I --> (2) gthrd_I + nadp_I	M00127_I + M00080_I + M00005_I --> (2) M00051_I + M00006_I	trxr-2_I	Glutathione metabolism	-0.0
RM00127_I	r	RM00127_I	R00127	2.7.4.3	[m] : atp_I + amp_I <==> (2) adp_I	M00002_I + M00020_I <==> (2) M00008_I	 ZK673.2_I | let-754_I	Purine metabolism	0.0
RM00130_I	r	RM00130_I	R00130	2.7.1.24	[m] : atp_I + dpcoa_I --> adp_I + coa_I + h_I	M00002_I + M00882_I --> M00008_I + M00010_I + M00080_I	T05G5.5_I | Y65B4A.8_I	Pantothenate and CoA biosynthesis	-0.0
RM00138_I	r	RM00138_I	R00138	3.6.1.25	[m] : h2o_I + pppi_I --> h_I + pi_I + ppi_I	M00001_I + M00536_I --> M00080_I + M00009_I + M00013_I	Unknown	Miscellaneous	-0.0
RM00161_I	r	RM00161_I	R00161	2.7.7.2	[m] : atp_I + fmn_I + h_I --> fad_I + ppi_I	M00002_I + M00061_I + M00080_I --> M00016_I + M00013_I	flad-1_I	Riboflavin metabolism	-0.0
RM00197_I	r	RM00197_I	R00197	1.1.2.4	[m] : lac-D_I + (2) ficytC_I --> pyr_I + (2) focytC_I + (2) h_I	M00256_I + (2) M00125_I --> M00022_I + (2) M00126_I + (2) M00080_I	F32D8.12_I & (cyc-2.1_I | cyc-2.2_I)	Pyruvate metabolism	0.029509409417
RM00199_I	r	RM00199_I	R00199	2.7.9.2	[m] : atp_I + pyr_I + h2o_I --> amp_I + pep_I + pi_I + (2) h_I	M00002_I + M00022_I + M00001_I --> M00020_I + M00074_I + M00009_I + (2) M00080_I	T21C9.6_I	Pyruvate metabolism	-0.0
RM00209_I	r	RM00209_I	R00209	1.2.4.1;1.8.1.4;2.3.1.12	[m] : pyr_I + coa_I + nad_I --> accoa_I + co2_I + nadh_I	M00022_I + M00010_I + M00003_I --> M00024_I + M00011_I + M00004_I	(pdha-1_I & pdhb-1_I) & (dlat-2_I | dlat-1_I) & dld-1_I	Glycolysis / Gluconeogenesis	0.832977421727
RM00216_I	r	RM00216_I	R00216	1.1.1.40	[m] : mal-L_I + nadp_I --> pyr_I + co2_I + nadph_I	M00149_I + M00006_I --> M00022_I + M00011_I + M00005_I	men-1_I	Pyruvate metabolism	0.266967583502
RM00238_I	r	RM00238_I	R00238	2.3.1.9	[m] : (2) accoa_I <==> coa_I + aacoa_I	(2) M00024_I <==> M00010_I + M00332_I	T02G5.7_I | kat-1_I	Fatty acid metabolism	0.625484868209
RM00239_I	r	RM00239_I	R00239	2.7.2.11	[m] : atp_I + glu-L_I --> adp_I + glu5p_I	M00002_I + M00025_I --> M00008_I + M03287_I	alh-13_I	Arginine and proline metabolism	0.0
RM00243_I	r	RM00243_I	R00243	1.4.1.3	[m] : glu-L_I + h2o_I + nad_I <==> akg_I + h_I + nadh_I + nh4_I	M00025_I + M00001_I + M00003_I <==> M00026_I + M00080_I + M00004_I + M00014_I	gdh-1_I	Alanine, aspartate and glutamate metabolism	0.0
RM00245_I	r	RM00245_I	R00245	1.2.1.88	[m] : glu5sa_I + h2o_I + nad_I --> glu-L_I + (2) h_I + nadh_I	M01165_I + M00001_I + M00003_I --> M00025_I + (2) M00080_I + M00004_I	alh-6_I	Arginine and proline metabolism	0.0
RM00248_I	r	RM00248_I	R00248	1.4.1.3;1.4.1.13	[m] : glu-L_I + h2o_I + nadp_I <==> akg_I + h_I + nadph_I + nh4_I	M00025_I + M00001_I + M00006_I <==> M00026_I + M00080_I + M00005_I + M00014_I	gdh-1_I	Alanine, aspartate and glutamate metabolism	1.4246447169
RM00258_I	r	RM00258_I	R00258	2.6.1.2	[m] : akg_I + ala-L_I <==> glu-L_I + pyr_I	M00026_I + M00041_I <==> M00025_I + M00022_I	C32F10.8_I	Alanine, aspartate and glutamate metabolism	0.817750879452
RM00261_I	r	RM00261_I	R00261	4.1.1.15	[m] : glu-L_I + h_I --> 4abut_I + co2_I	M00025_I + M00080_I --> M00334_I + M00011_I	unc-25_I	Alanine, aspartate and glutamate metabolism	-0.0
RM00267_I	r	RM00267_I	R00267	1.1.1.42	[m] : icit_I + nadp_I --> akg_I + co2_I + nadph_I	M00311_I + M00006_I --> M00026_I + M00011_I + M00005_I	idh-1_I | idh-2_I	Citrate cycle (TCA cycle)	0.738390866975
RM00275_I	r	RM00275_I	R00275	1.15.1.1	[m] : (2) h_I + (2) o2s_I --> h2o2_I + o2_I	(2) M00080_I + (2) M00704_I --> M00027_I + M00007_I	sod-1_I | sod-2_I | sod-3_I	Reactive oxygen species degradation	-0.0
RM00335_I	r	RM00335_I	R00335	3.6.5.5	[m] : gtp_I + h2o_I --> gdp_I + h_I + pi_I	M00044_I + M00001_I --> M00035_I + M00080_I + M00009_I	drp-1_I | eat-3_I	Purine metabolism	-0.0
RM00342_I	r	RM00342_I	R00342	1.1.1.37	[m] : mal-L_I + nad_I <==> oaa_I + nadh_I + h_I	M00149_I + M00003_I <==> M00036_I + M00004_I + M00080_I	mdh-1_I | mdh-2_I	Citrate cycle (TCA cycle)	0.0593208851321
RM00344_I	r	RM00344_I	R00344	6.4.1.1	[m] : atp_I + pyr_I + hco3_I --> adp_I + pi_I + oaa_I + h_I	M00002_I + M00022_I + M00288_I --> M00008_I + M00009_I + M00036_I + M00080_I	pyc-1_I	Citrate cycle (TCA cycle)	-0.0
RM00351_I	r	RM00351_I	R00351	2.3.3.1	[m] : accoa_I + h2o_I + oaa_I --> cit_I + coa_I + h_I	M00024_I + M00001_I + M00036_I --> M00158_I + M00010_I + M00080_I	cts-1_I	Citrate cycle (TCA cycle)	0.0593208851322
RM00355_I	r	RM00355_I	R00355	2.6.1.1	[m] : akg_I + asp-L_I <==> glu-L_I + oaa_I	M00026_I + M00049_I <==> M00025_I + M00036_I	got-2.1_I | got-2.2_I	Alanine, aspartate and glutamate metabolism	0.0
RM00369_I	r	RM00369_I	R00369	2.6.1.44	[m] : ala-L_I + glx_I <==> gly_I + pyr_I	M00041_I + M00048_I <==> M00037_I + M00022_I	T09B4.8_I | agxt-1_I	Alanine, aspartate and glutamate metabolism	-0.281250450643
RM00371_I	r	RM00371_I	R00371	2.3.1.29	[m] : accoa_I + gly_I <==> 2aobut_I + coa_I	M00024_I + M00037_I <==> M03508_I + M00010_I	T25B9.1_I	Glycine, serine and threonine metabolism	0.0
RM00383_I	r	RM00383_I	R00383	3.1.2.18	[m] : ppcoa_I + h2o_I --> ppa_I + coa_I + h_I	M00100_I + M00001_I --> M00163_I + M00010_I + M00080_I	Unknown	Propanoate metabolism	-0.0
RM00405_I	r	RM00405_I	R00405	6.2.1.5	[m] : atp_I + succ_I + coa_I <==> adp_I + pi_I + succoa_I	M00002_I + M00042_I + M00010_I <==> M00008_I + M00009_I + M00091_I	(sucl-1_I | sucl-2_I) & suca-1_I	Citrate cycle (TCA cycle)	-1.6544658892
RM00410_I	r	RM00410_I	R00410	2.8.3.5	[m] : acac_I + succoa_I <==> aacoa_I + succ_I	M00164_I + M00091_I <==> M00332_I + M00042_I	C05C10.3_I	Synthesis and degradation of ketone bodies	-0.649107438727
RM00432_I	r	RM00432_I	R00432	6.2.1.4	[m] : gtp_I + succ_I + coa_I <==> gdp_I + pi_I + succoa_I	M00044_I + M00042_I + M00010_I <==> M00035_I + M00009_I + M00091_I	(sucl-1_I | sucl-2_I) & sucg-1_I	Citrate cycle (TCA cycle)	0.0
RM00471_I	r	RM00471_I	R00471	4.1.3.16	[m] : 4h2oglt_I <==> glx_I + pyr_I	M05946_I <==> M00048_I + M00022_I	Unknown	Arginine and Proline metabolism	0.0
RM00472_I	r	RM00472_I	R00472	2.3.3.9	[m] : accoa_I + glx_I + h2o_I --> coa_I + h_I + mal-L_I	M00024_I + M00048_I + M00001_I --> M00010_I + M00080_I + M00149_I	icl-1_I	Glyoxylate and dicarboxylate metabolism	-0.0
RM00479_I	r	RM00479_I	R00479	4.1.3.1	[m] : icit_I <==> glx_I + succ_I	M00311_I <==> M00048_I + M00042_I	icl-1_I	Glyoxylate and dicarboxylate metabolism	-0.679069981843
RM00489_I	r	RM00489_I	R00489	4.1.1.15	[m] : asp-L_I + h_I --> ala-B_I + co2_I	M00049_I + M00080_I --> M00099_I + M00011_I	unc-25_I	beta-Alanine metabolism	-0.0
RM00513_I	r	RM00513_I	R00513	2.7.1.48	[m] : atp_I + cytd_I --> adp_I + cmp_I + h_I	M00002_I + M00475_I --> M00008_I + M00055_I + M00080_I	F19B6.1_I	Pyrimidine metabolism	-0.0
RM00533_I	r	RM00533_I	R00533	1.8.3.1	so3_I[c] + o2_I[m] + h2o_I[c] --> so4_I[c] + h2o2_I[m]	C00094_I + M00007_I + C00001_I --> C00059_I + M00027_I	suox-1_I	Sulfur metabolism	-0.0
RM00549_I	r	RM00549_I	R00549	2.7.1.26	[m] : atp_I + ribflv_I --> adp_I + fmn_I + h_I	M00002_I + M00255_I --> M00008_I + M00061_I + M00080_I	R10H10.6_I	Riboflavin metabolism	-0.0
RM00585_I	r	RM00585_I	R00585	2.6.1.51	pyr_I + ser-L_I <==> ala-L_I + hpyr_I	M00022_I + M00065_I <==> M00041_I + M00168_I	agxt-1_I	Glycine, serine and threonine metabolism	0.0
RM00667_I	r	RM00667_I	R00667	2.6.1.13	[m] : akg_I + orn_I <==> glu-L_I + glu5sa_I	M00026_I + M00077_I <==> M00025_I + M01165_I	oatr-1_I	Arginine and proline metabolism	0.0
RM00705_I	r	RM00705_I	R00705	1.2.1.18;1.2.1.27	[m] : coa_I + msa_I + nad_I --> accoa_I + co2_I + nadh_I	M00010_I + M00222_I + M00003_I --> M00024_I + M00011_I + M00004_I	alh-8_I	Propanoate metabolism	-0.0
RM00706_I	r	RM00706_I	R00706	1.2.1.18	[m] : coa_I + msa_I + nadp_I --> accoa_I + co2_I + nadph_I	M00010_I + M00222_I + M00006_I --> M00024_I + M00011_I + M00005_I	alh-8_I	Propanoate metabolism	0.30416088782
RM00709_I	r	RM00709_I	R00709	1.1.1.41	[m] : icit_I + nad_I --> akg_I + co2_I + nadh_I	M00311_I + M00003_I --> M00026_I + M00011_I + M00004_I	idha-1_I & idhb-1_I & (idhg-1_I | idhg-2_I)	Citrate cycle (TCA cycle)	-0.0
RM00710_I	r	RM00710_I	R00710	1.2.1.3	[m] : acald_I + nad_I + h2o_I --> ac_I + nadh_I + (2) h_I	M00084_I + M00003_I + M00001_I --> M00033_I + M00004_I + (2) M00080_I	(alh-1_I | alh-2_I | alh-4_I) | alh-9_I	Glycolysis / Gluconeogenesis	-0.0
RM00711_I	r	RM00711_I	R00711	1.2.1.5	[m] : acald_I + nadp_I + h2o_I --> ac_I + nadph_I + (2) h_I	M00084_I + M00006_I + M00001_I --> M00033_I + M00005_I + (2) M00080_I	alh-5_I	Glycolysis / Gluconeogenesis	-0.0
RM00713_I	r	RM00713_I	R00713	1.2.1.24	[m] : sucsal_I + nad_I + h2o_I --> succ_I + nadh_I + (2) h_I	M00232_I + M00003_I + M00001_I --> M00042_I + M00004_I + (2) M00080_I	alh-7_I	Alanine, aspartate and glutamate metabolism	-0.0
RM00716_I	r	RM00716_I	R00716	1.5.1.8	[m] : akg_I + h_I + lys-L_I + nadph_I <==> h2o_I + nadp_I + saccrp-L_I	M00026_I + M00080_I + M00047_I + M00005_I <==> M00001_I + M00006_I + M00449_I	R02D3.1_I	Lysine degradation	0.0
RM00734_I	r	RM00734_I	R00734	2.6.1.1;2.6.1.5	[m] : akg_I + tyr-L_I <==> 34hpp_I + glu-L_I	M00026_I + M00082_I <==> M01179_I + M00025_I	got-2.1_I | got-2.2_I	Ubiquinone and other terpenoid-quinone biosynthesis	0.0
RM00751_I	r	RM00751_I	R00751	4.1.2.5	[m] : thr-L_I <==> acald_I + gly_I	M00188_I <==> M00084_I + M00037_I	R102.4_I	Glycine, serine and threonine metabolism	0.0
RM00781_I	r	RM00781_I	R00781	1.13.11.18	[m] : s_I + o2_I + h2o_I --> so3_I + (2) h_I	M00087_I + M00007_I + M00001_I --> M00094_I + (2) M00080_I	ethe-1_I	Sulfur metabolism	-0.0
RM00833_I	r	RM00833_I	R00833	5.4.99.2	[m] : mmcoa-R_I <==> succoa_I	M01213_I <==> M00091_I	mmcm-1_I	Valine, leucine and isoleucine degradation	0.0
RM00842_I	r	RM00842_I	R00842	1.1.1.8	[m] : dhap_I + h_I + nadh_I <==> glyc3p_I + nad_I	M00111_I + M00080_I + M00004_I <==> M00093_I + M00003_I	gpdh-2_I	Glycerophospholipid metabolism	0.0
RM00908_I	r	RM00908_I	R00908	2.6.1.19	[m] : akg_I + ala-B_I <==> glu-L_I + msa_I	M00026_I + M00099_I <==> M00025_I + M00222_I	gta-1_I	Propanoate metabolism	0.0
RM00927_I	r	RM00927_I	R00927	2.3.1.16	[m] : 2maacoa_I + coa_I <==> accoa_I + ppcoa_I	M03344_I + M00010_I <==> M00024_I + M00100_I	B0303.3_I | acaa-2_I	Valine, leucine and isoleucine degradation	0.10767049787
RM00935_I	r	RM00935_I	R00935	1.2.1.27	[m] : 2mop_I + coa_I + nad_I --> co2_I + nadh_I + ppcoa_I	M06002_I + M00010_I + M00003_I --> M00011_I + M00004_I + M00100_I	alh-8_I	Valine, leucine and isoleucine degradation	0.19649038995
RM00943_I	r	RM00943_I	R00943	6.3.4.3	[m] : atp_I + for_I + thf_I <==> 10fthf_I + adp_I + pi_I	M00002_I + M00058_I + M00101_I <==> M00234_I + M00008_I + M00009_I	K07E3.4_I	One carbon pool by folate	0.0
RM00945_I	r	RM00945_I	R00945	2.1.2.1	[m] : ser-L_I + thf_I <==> gly_I + h2o_I + mlthf_I	M00065_I + M00101_I <==> M00037_I + M00001_I + M00143_I	mel-32_I	Glycine, serine and threonine metabolism	0.0
RM01025_I	r	RM01025_I	R01025	1.1.99.1	[m] : chol_I + fad_I <==> betald_I + fadh2_I	M00114_I + M00016_I <==> M00576_I + M01352_I	C34C6.4_I	Glycine, serine and threonine metabolism	0.0
RM01082_I	r	RM01082_I	R01082	4.2.1.2	[m] : mal-L_I <==> fum_I + h2o_I	M00149_I <==> M00122_I + M00001_I	fum-1_I	Citrate cycle (TCA cycle)	0.0
RM01090_I	r	RM01090_I	R01090	2.6.1.42	[m] : akg_I + leu-L_I <==> 4mop_I + glu-L_I	M00026_I + M00123_I <==> M00233_I + M00025_I	bcat-1_I | Y44A6D.5_I	Valine, leucine and isoleucine degradation	0.0357653661227
RM01175_I	r	RM01175_I	R01175	1.3.8.7;1.3.8.1	[m] : btcoa_I + etfox_I <==> b2coa_I + etfrd_I	M00136_I + M04253_I <==> M00877_I + M04570_I	(acdh-7_I | acdh-8_I | acdh-10_I) | (acdh-1_I | acdh-2_I)	Fatty acid metabolism	0.023622570518
RM01177_I	r	RM01177_I	R01177	2.3.1.16;2.3.1.9	[m] : 3ohcoa_I + coa_I <==> accoa_I + btcoa_I	M05269_I + M00010_I <==> M00024_I + M00136_I	(B0303.3_I | acaa-2_I) | (T02G5.7_I | kat-1_I)	Fatty acid elongation	0.023622570518
RM01214_I	r	RM01214_I	R01214	2.6.1.42	[m] : akg_I + val-L_I <==> 3mob_I + glu-L_I	M00026_I + M00183_I <==> M00141_I + M00025_I	bcat-1_I | Y44A6D.5_I	Valine, leucine and isoleucine degradation	0.19649038995
RM01220_I	r	RM01220_I	R01220	1.5.1.5	[m] : mlthf_I + nadp_I <==> methf_I + nadph_I	M00143_I + M00006_I <==> M00445_I + M00005_I	K07E3.4_I	One carbon pool by folate	0.0
RM01248_I	r	RM01248_I	R01248	1.5.1.2	[m] : 1pyr5c_I + (2) h_I + nadh_I --> nad_I + pro-L_I	M03912_I + (2) M00080_I + M00004_I --> M00003_I + M00148_I	M153.1_I | F55G1.9_I	Arginine and proline metabolism	-0.0
RM01251_I	r	RM01251_I	R01251	1.5.1.2	[m] : 1pyr5c_I + (2) h_I + nadph_I --> nadp_I + pro-L_I	M03912_I + (2) M00080_I + M00005_I --> M00006_I + M00148_I	M153.1_I | F55G1.9_I	Arginine and proline metabolism	-0.0
RM01253_I	r	RM01253_I	R10507	1.5.-.-	[m] : fad_I + pro-L_I --> 1pyr5c_I + fadh2_I + h_I	M00016_I + M00148_I --> M03912_I + M01352_I + M00080_I	B0513.5_I	Arginine and proline metabolism	-0.0
RM01278_I	r	RM01278_I	R01278	1.3.1.38	[m] : h_I + hdd2coa_I + nadph_I --> nadp_I + pmtcoa_I	M00080_I + M05272_I + M00005_I --> M00006_I + M00154_I	mecr-1_I | Y48A6B.9_I	Fatty acid elongation	-0.0
RM01282_I	r	RM01282_I	R01282	1.3.8.7;1.3.8.9	[m] : etfox_I + pmtcoa_I <==> etfrd_I + hdd2coa_I	M04253_I + M00154_I <==> M04570_I + M05272_I	(acdh-7_I | acdh-8_I | acdh-10_I) | acdh-12_I	Fatty acid metabolism	0.0
RM01301_I	r	RM01301_I	R01301	3.1.2.23	[m] : 4hbzcoa_I + h2o_I --> 4hbz_I + coa_I + h_I	M02949_I + M00001_I --> M00156_I + M00010_I + M00080_I	Unknown	Ubiquinone and other terpenoid-quinone biosynthesis	0.0
RM01360_I	r	RM01360_I	R01360	4.1.3.4	[m] : hmgcoa_I --> acac_I + accoa_I	M00356_I --> M00164_I + M00024_I	Y71G12B.10_I	Synthesis and degradation of ketone bodies	0.0
RM01393_I	r	RM01393_I	R01393	4.1.1.40	[m] : h_I + hpyr_I --> co2_I + gcald_I	M00080_I + M00168_I --> M00011_I + M00266_I	Unknown	Glyoxylate and dicarboxylate metabolism	-0.0
RM01465_I	r	RM01465_I	R01465	1.1.1.103	[m] : nad_I + thr-L_I <==> 2aobut_I + h_I + nadh_I	M00003_I + M00188_I <==> M03508_I + M00080_I + M00004_I	F08F3.4_I	Glycine, serine and threonine metabolism	0.0
RM01492_I	r	RM01492_I	R01492	2.5.1.17	[m] : atp_I + cbl1_I + h_I <==> adocbl_I + pppi_I	M00002_I + M00853_I + M00080_I <==> M00194_I + M00536_I	mmab-1_I  | Y76A2B.5_I	Vitamin B12 metabolism	0.0
RM01608_I	r	RM01608_I	R01608	1.1.1.59	[m] : 3hpp_I + nad_I <==> h_I + msa_I + nadh_I	M01013_I + M00003_I <==> M00080_I + M00222_I + M00004_I	hphd-1_I	Propanoate metabolism	0.30416088782
RM01616_I	r	RM01616_I	R01616	6.2.1.12	[m] : T4hcinnm_I + atp_I + coa_I --> 4cmcoa_I + amp_I + ppi_I	M00811_I + M00002_I + M00010_I --> M00223_I + M00020_I + M00013_I	acs-6_I	Ubiquinone and other terpenoid-quinone biosynthesis	-0.0
RM01648_I	r	RM01648_I	R01648	2.6.1.19	[m] : 4abut_I + akg_I <==> glu-L_I + sucsal_I	M00334_I + M00026_I <==> M00025_I + M00232_I	gta-1_I	Alanine, aspartate and glutamate metabolism	0.0
RM01655_I	r	RM01655_I	R01655	3.5.4.9	[m] : h2o_I + methf_I <==> 10fthf_I + h_I	M00001_I + M00445_I <==> M00234_I + M00080_I	K07E3.4_I | dao-3_I	One carbon pool by folate	0.0
RM01736_I	r	RM01736_I	R01736	3.1.2.6	[m] : lgt-S_I + h2o_I --> gthrd_I + lac-D_I + h_I	M03451_I + M00001_I --> M00051_I + M00256_I + M00080_I	Y17G7B.3_I	Pyruvate metabolism	-0.0
RM01859_I	r	RM01859_I	R01859	6.4.1.3	[m] : atp_I + hco3_I + ppcoa_I --> adp_I + h_I + mmcoa-S_I + pi_I	M00002_I + M00288_I + M00100_I --> M00008_I + M00080_I + M00683_I + M00009_I	pcca-1_I & pccb-1_I	Valine, leucine and isoleucine degradation	-0.0
RM01868_I	r	RM01868_I	R01868	1.3.5.2	dhor-S_I[c] + q_I[m] --> orot_I[c] + qh2_I[m]	C00337_I + M00399_I --> C00295_I + M00390_I	dhod-1_I	Pyrimidine metabolism	0.01
RM01875_I	r	RM01875_I	R01875	2.8.1.3	[m] : so3_I + h2s_I + gthox_I <==> tsul_I + (2) gthrd_I	M00094_I + M00283_I + M00127_I <==> M00320_I + (2) M00051_I	Unknown	Sulfur metabolism	0.0
RM01923_I	r	RM01923_I	R01923	2.3.1.21	[m] : coa_I + pmtcrn_I --> crn_I + pmtcoa_I	M00010_I + M02990_I --> M00318_I + M00154_I	cpt-2_I	Fatty acid metabolism	-0.0
RM01931_I	r	RM01931_I	R01931	2.8.1.1	[m] : cyan_I + tsul_I <==> h_I + so3_I + tcynt_I	M01326_I + M00320_I <==> M00080_I + M00094_I + M01755_I	mpst-1_I | mpst-2_I | mpst-3_I | mpst-4_I | mpst-5_I | mpst-6_I | mpst-7_I	Miscellaneous	0.0
RM01939_I	r	RM01939_I	R01939	2.6.1.39	[m] : L2aadp_I + akg_I <==> 2oxoadp_I + glu-L_I	M00956_I + M00026_I <==> M00322_I + M00025_I	TBD	Lysine degradation	0.0
RM01975_I	r	RM01975_I	R01975	1.1.1.35	[m] : aacoa_I + h_I + nadh_I <==> 3hbcoa_I + nad_I	M00332_I + M00080_I + M00004_I <==> M01144_I + M00003_I	B0272.3_I | F54C8.1_I | ech-8_I	Fatty acid metabolism	-0.023622570518
RM02016_I	r	RM02016_I	R02016	1.8.1.9	[m] : h_I + nadph_I + trdox_I --> nadp_I + trdrd_I	M00080_I + M00005_I + M00343_I --> M00006_I + M00342_I	trxr-1_I	Pyrimidine metabolism	0.0
RM02050_I	r	RM02050_I	R02050	2.6.1.40	[m] : 3aib-D_I + pyr_I <==> 2mop_I + ala-L_I	M01205_I + M00022_I <==> M06002_I + M00041_I	T09B4.8_I	Pyrimidine metabolism (indirect)	0.0
RM02055_I	r	RM02055_I	R02055	4.1.1.65	[m] : h_I + ps_I --> co2_I + pe_I	M00080_I + M02737_I --> M00011_I + M00350_I	psd-1_I	Glycerophospholipid metabolism	-0.0
RM02085_I	r	RM02085_I	R02085	4.2.1.18	[m] : 3mgcoa_I + h2o_I <==> hmgcoa_I	M03231_I + M00001_I <==> M00356_I	ech-5_I	Valine, leucine and isoleucine degradation	0.0
RM02161_I	r	RM02161_I	R02161	1.10.2.2	(2) ficytC_I[m] + (2) h_I[m] + qh2_I[m] <==> (2) focytC_I[m] + (4) h_I[c] + q_I[m]	(2) M00125_I + (2) M00080_I + M00390_I <==> (2) M00126_I + (4) C00080_I + M00399_I	isp-1_I & ctb-1_I & cyc-1_I & (ucr-2.3_I | ucr-2.1_I | ucr-2.2_I) & T27E9.2_I & T02H6.11_I & (F45H10.2_I | R07E4.3_I) & ucr-11_I & (cyc-2.1_I | cyc-2.2_I)	Oxidative phosphorylation	6.77601247302
RM02164_I	r	RM02164_I	R02164	1.3.5.1	[m] : q_I + succ_I --> qh2_I + fum_I	M00399_I + M00042_I --> M00390_I + M00122_I	[(sdha-1_I | sdha-2_I) & sdhb-1_I] & mev-1_I & sdhd-1_I	Citrate cycle (TCA cycle)	-0.0
RM02199_I	r	RM02199_I	R02199	2.6.1.42	[m] : akg_I + ile-L_I <==> 3mop_I + glu-L_I	M00026_I + M00407_I <==> M00671_I + M00025_I	bcat-1_I | Y44A6D.5_I	Valine, leucine and isoleucine degradation	0.10767049787
RM02300_I	r	RM02300_I	R02300	2.1.2.10	[m] : h2o_I + methf_I --> 5fthf_I + h_I	M00001_I + M00445_I --> M03479_I + M00080_I	gcst-1_I	One carbon pool by folate	0.0
RM02301_I	r	RM02301_I	R02301	6.3.3.2	[m] : 5fthf_I + atp_I --> adp_I + methf_I + pi_I	M03479_I + M00002_I --> M00008_I + M00445_I + M00009_I	Y106G6E.4_I	One carbon pool by folate	-0.0
RM02313_I	r	RM02313_I	R02313	1.5.1.9	[m] : h2o_I + nad_I + saccrp-L_I <==> L2aadp6sa_I + glu-L_I + h_I + nadh_I	M00001_I + M00003_I + M00449_I <==> M04076_I + M00025_I + M00080_I + M00004_I	R02D3.1_I	Lysine degradation	0.0
