	TAG	ID	KEGGID	EC	BIGG	KEGG	GENES	PATHWAY	FLUX
RCC0205_X	r	RCC0205_X	RCC0205	NA	[c] : 2asc16mhpdcn_X + (2) o2_X + (1) nadph_X --> 2m16aschpdca_X + (2) h2o_X + nadp_X	CC0173_X + (2) C00007_X + (1) C00005_X --> CC0169_X + (2) C00001_X + C00006_X	NA	Ascaroside biosynthesis	0.0464581803505
RCC0206_I	r	RCC0206_I	RCC0206	NA	[c] : ascr3_I + nad_I + h2o_I + coa_I --> ascr1_I + nadh_I + accoa_I + h_I	CC0160_I + C00003_I + C00001_I + C00010_I --> CC0163_I + C00004_I + C00024_I + C00080_I	maoc-1_I & dhs-28_I & daf-22_I	Ascaroside biosynthesis	0.0
RCC0206_X	r	RCC0206_X	RCC0206	NA	[c] : ascr3_X + nad_X + h2o_X + coa_X --> ascr1_X + nadh_X + accoa_X + h_X	CC0160_X + C00003_X + C00001_X + C00010_X --> CC0163_X + C00004_X + C00024_X + C00080_X	maoc-1_X & dhs-28_X & daf-22_X	Ascaroside biosynthesis	0.03
RCC0207_I	r	RCC0207_I	RCC0207	NA	[c] : ascr10_I + o2_I --> ascr3_I + h2o2_I	CC0162_I + C00007_I --> CC0160_I + C00027_I	acox-1.1_I	Ascaroside biosynthesis	-0.0
RCC0207_X	r	RCC0207_X	RCC0207	NA	[c] : ascr10_X + o2_X --> ascr3_X + h2o2_X	CC0162_X + C00007_X --> CC0160_X + C00027_X	acox-1.1_X	Ascaroside biosynthesis	0.04
RCC0208_I	r	RCC0208_I	RCC0208	NA	[c] : 2m16aschpdca_I + (4) o2_I + (4) h2o_I + (4) nad_I + (4) coa_I --> ascr10_I + (4) h2o2_I + (4) nadh_I + (3) accoa_I + (1) ppcoa_I + (4) h_I	CC0169_I + (4) C00007_I + (4) C00001_I + (4) C00003_I + (4) C00010_I --> CC0162_I + (4) C00027_I + (4) C00004_I + (3) C00024_I + (1) C00100_I + (4) C00080_I	acox-1.1_I & maoc-1_I & dhs-28_I & daf-22_I	Ascaroside biosynthesis	0.0
RCC0208_X	r	RCC0208_X	RCC0208	NA	[c] : 2m16aschpdca_X + (4) o2_X + (4) h2o_X + (4) nad_X + (4) coa_X --> ascr10_X + (4) h2o2_X + (4) nadh_X + (3) accoa_X + (1) ppcoa_X + (4) h_X	CC0169_X + (4) C00007_X + (4) C00001_X + (4) C00003_X + (4) C00010_X --> CC0162_X + (4) C00027_X + (4) C00004_X + (3) C00024_X + (1) C00100_X + (4) C00080_X	acox-1.1_X & maoc-1_X & dhs-28_X & daf-22_X	Ascaroside biosynthesis	0.0464581803505
RCC0209_I	r	RCC0209_I	RCC0209	NA	[c] : ascr1_I + nad_I + h2o_I + o2_I --> ascr2_I + co2_I + nadh_I + h2o2_I	CC0163_I + C00003_I + C00001_I + C00007_I --> CC0159_I + C00011_I + C00004_I + C00027_I	acox-1.1_I & maoc-1_I & dhs-28_I	Ascaroside biosynthesis	0.0
RCC0209_X	r	RCC0209_X	RCC0209	NA	[c] : ascr1_X + nad_X + h2o_X + o2_X --> ascr2_X + co2_X + nadh_X + h2o2_X	CC0163_X + C00003_X + C00001_X + C00007_X --> CC0159_X + C00011_X + C00004_X + C00027_X	acox-1.1_X & maoc-1_X & dhs-28_X	Ascaroside biosynthesis	0.01
RCC0210_I	r	RCC0210_I	RCC0210	2.3.1.199;1.1.1.330;4.2.1.134;1.3.1.93	[c] : lgnccoa_I + (2) malcoa_I + (4) nadph_I + (6) h_I --> fa28p0coa_I + (2) co2_I + (2) coa_I + (2) h2o_I + (4) nadp_I	CC0116_I + (2) C00083_I + (4) C00005_I + (6) C00080_I --> CC0165_I + (2) C00011_I + (2) C00010_I + (2) C00001_I + (4) C00006_I	elo-1_I & let-767_I & hpo-8_I & art-1_I	Ascaroside biosynthesis	-0.0
RCC0210_X	r	RCC0210_X	RCC0210	2.3.1.199;1.1.1.330;4.2.1.134;1.3.1.93	[c] : lgnccoa_X + (2) malcoa_X + (4) nadph_X + (6) h_X --> fa28p0coa_X + (2) co2_X + (2) coa_X + (2) h2o_X + (4) nadp_X	CC0116_X + (2) C00083_X + (4) C00005_X + (6) C00080_X --> CC0165_X + (2) C00011_X + (2) C00010_X + (2) C00001_X + (4) C00006_X	elo-1_X & let-767_X & hpo-8_X & art-1_X	Ascaroside biosynthesis	0.0135418196495
RCC0211_I	r	RCC0211_I	RCC0211	1.14.11.18;4.1.2.-;1.2.1.3;6.2.1.3	[c] : fa28p0coa_I + akg_I + o2_I + nad_I + h2o_I + coa_I + atp_I --> fa27p0coa_I + succ_I + co2_I + forcoa_I + nadh_I + (2) h_I + amp_I + ppi_I	CC0165_I + C00026_I + C00007_I + C00003_I + C00001_I + C00010_I + C00002_I --> CC0172_I + C00042_I + C00011_I + C00798_I + C00004_I + (2) C00080_I + C00020_I + C00013_I	ZK550.6_I & B0334.3_I & (alh-2_I | alh-4_I | alh-11_I | alh-12_I ) & ( acs-17_I | acs-2_I | acs-4_I | acs-15_I | acs-18_I | acs-3_I | acs-13_I | acs-5_I )	Ascaroside biosynthesis	0.0
RCC0211_X	r	RCC0211_X	RCC0211	1.14.11.18;4.1.2.-;1.2.1.3;6.2.1.3	[c] : fa28p0coa_X + akg_X + o2_X + nad_X + h2o_X + coa_X + atp_X --> fa27p0coa_X + succ_X + co2_X + forcoa_X + nadh_X + (2) h_X + amp_X + ppi_X	CC0165_X + C00026_X + C00007_X + C00003_X + C00001_X + C00010_X + C00002_X --> CC0172_X + C00042_X + C00011_X + C00798_X + C00004_X + (2) C00080_X + C00020_X + C00013_X	ZK550.6_X & B0334.3_X & (alh-2_X | alh-4_X | alh-11_X | alh-12_X ) & ( acs-17_X | acs-2_X | acs-4_X | acs-15_X | acs-18_X | acs-3_X | acs-13_X | acs-5_X )	Ascaroside biosynthesis	0.01
RCC0212_I	r	RCC0212_I	RCC0212	NA	[c] : fa27p0coa_I + o2_I + cdpascl_I + nadph_I --> 27ascfa27p0_I + h_I + nadp_I + coa_I + cdp_I	CC0172_I + C00007_I + C17327_I + C00005_I --> CC0175_I + C00080_I + C00006_I + C00010_I + C00112_I	NA	Ascaroside biosynthesis	0.0
RCC0212_X	r	RCC0212_X	RCC0212	NA	[c] : fa27p0coa_X + o2_X + cdpascl_X + nadph_X --> 27ascfa27p0_X + h_X + nadp_X + coa_X + cdp_X	CC0172_X + C00007_X + C17327_X + C00005_X --> CC0175_X + C00080_X + C00006_X + C00010_X + C00112_X	NA	Ascaroside biosynthesis	0.01
RCC0213_I	r	RCC0213_I	RCC0213	NA	[c] : 27ascfa27p0_I + (12) o2_I + (12) h2o_I + (12) nad_I + (12) coa_I --> ascr5_I + (12) h2o2_I + (12) nadh_I + (12) accoa_I + (12) h_I	CC0175_I + (12) C00007_I + (12) C00001_I + (12) C00003_I + (12) C00010_I --> CC0161_I + (12) C00027_I + (12) C00004_I + (12) C00024_I + (12) C00080_I	acox-1.1_I & maoc-1_I & dhs-28_I & daf-22_I	Ascaroside biosynthesis	0.0
RCC0213_X	r	RCC0213_X	RCC0213	NA	[c] : 27ascfa27p0_X + (12) o2_X + (12) h2o_X + (12) nad_X + (12) coa_X --> ascr5_X + (12) h2o2_X + (12) nadh_X + (12) accoa_X + (12) h_X	CC0175_X + (12) C00007_X + (12) C00001_X + (12) C00003_X + (12) C00010_X --> CC0161_X + (12) C00027_X + (12) C00004_X + (12) C00024_X + (12) C00080_X	acox-1.1_X & maoc-1_X & dhs-28_X & daf-22_X	Ascaroside biosynthesis	0.01
RCC0214_I	r	RCC0214_I	RCC0214	1.3.3.6;4.2.1.17;1.1.1.211;1.1.1.35	[c] : fa28p0coa_I + o2_I + (2) h2o_I --> 3hfa28p0_I + h2o2_I + coa_I + h_I	CC0165_I + C00007_I + (2) C00001_I --> CC0176_I + C00027_I + C00010_I + C00080_I	acox-1.1_I & maoc-1_I	Ascaroside biosynthesis	0.0
RCC0214_X	r	RCC0214_X	RCC0214	1.3.3.6;4.2.1.17;1.1.1.211;1.1.1.35	[c] : fa28p0coa_X + o2_X + (2) h2o_X --> 3hfa28p0_X + h2o2_X + coa_X + h_X	CC0165_X + C00007_X + (2) C00001_X --> CC0176_X + C00027_X + C00010_X + C00080_X	acox-1.1_X & maoc-1_X	Ascaroside biosynthesis	0.00354181964947
RCC0215_I	r	RCC0215_I	RCC0215	NA	[c] : 3hfa28p0_I + cdpascl_I --> 3ascfa28p0_I + cdp_I + h_I	CC0176_I + C17327_I --> CC0177_I + C00112_I + C00080_I	NA	Ascaroside biosynthesis	0.0
RCC0215_X	r	RCC0215_X	RCC0215	NA	[c] : 3hfa28p0_X + cdpascl_X --> 3ascfa28p0_X + cdp_X + h_X	CC0176_X + C17327_X --> CC0177_X + C00112_X + C00080_X	NA	Ascaroside biosynthesis	0.00354181964947
RCC0216_I	r	RCC0216_I	RCC0216	NA	[c] : 3ascfa28p0_I + h_I --> 3aschpcosn_I + co2_I	CC0177_I + C00080_I --> CC0178_I + C00011_I	NA	Ascaroside biosynthesis	0.0
RCC0216_X	r	RCC0216_X	RCC0216	NA	[c] : 3ascfa28p0_X + h_X --> 3aschpcosn_X + co2_X	CC0177_X + C00080_X --> CC0178_X + C00011_X	NA	Ascaroside biosynthesis	0.00354181964947
RCC0217_I	r	RCC0217_I	RCC0217	NA	[c] : 3aschpcosn_I + (2) o2_I + (1) nadph_I --> 25ascfa27p0_I + (2) h2o_I + nadp_I	CC0178_I + (2) C00007_I + (1) C00005_I --> CC0179_I + (2) C00001_I + C00006_I	NA	Ascaroside biosynthesis	0.0
RCC0217_X	r	RCC0217_X	RCC0217	NA	[c] : 3aschpcosn_X + (2) o2_X + (1) nadph_X --> 25ascfa27p0_X + (2) h2o_X + nadp_X	CC0178_X + (2) C00007_X + (1) C00005_X --> CC0179_X + (2) C00001_X + C00006_X	NA	Ascaroside biosynthesis	0.00354181964947
RCC0218_I	r	RCC0218_I	RCC0218	NA	[c] : 25ascfa27p0_I + (9) o2_I + (9) h2o_I + (9) nad_I + (9) coa_I --> ascr10_I + (9) h2o2_I + (9) nadh_I + (9) accoa_I + (9) h_I	CC0179_I + (9) C00007_I + (9) C00001_I + (9) C00003_I + (9) C00010_I --> CC0162_I + (9) C00027_I + (9) C00004_I + (9) C00024_I + (9) C00080_I	acox-1.1_I & maoc-1_I & dhs-28_I & daf-22_I	Ascaroside biosynthesis	0.0
RCC0218_X	r	RCC0218_X	RCC0218	NA	[c] : 25ascfa27p0_X + (9) o2_X + (9) h2o_X + (9) nad_X + (9) coa_X --> ascr10_X + (9) h2o2_X + (9) nadh_X + (9) accoa_X + (9) h_X	CC0179_X + (9) C00007_X + (9) C00001_X + (9) C00003_X + (9) C00010_X --> CC0162_X + (9) C00027_X + (9) C00004_X + (9) C00024_X + (9) C00080_X	acox-1.1_X & maoc-1_X & dhs-28_X & daf-22_X	Ascaroside biosynthesis	0.00354181964947
RCC0219_I	r	RCC0219_I	RCC0219	NA	[c] : ascr1_I + o2_I --> ascr7_I + h2o2_I	CC0163_I + C00007_I --> CC0174_I + C00027_I	acox-1.1_I	Ascaroside biosynthesis	0.0
RCC0219_X	r	RCC0219_X	RCC0219	NA	[c] : ascr1_X + o2_X --> ascr7_X + h2o2_X	CC0163_X + C00007_X --> CC0174_X + C00027_X	acox-1.1_X	Ascaroside biosynthesis	0.01
RCC0222_I	r	RCC0222_I	RCC0222	3.1.2.10	[c] : forcoa_I + h2o_I --> for_I + coa_I + h_I	C00798_I + C00001_I --> C00058_I + C00010_I + C00080_I	NA	Ascaroside biosynthesis	0.0
RCC0222_X	r	RCC0222_X	RCC0222	3.1.2.10	[c] : forcoa_X + h2o_X --> for_X + coa_X + h_X	C00798_X + C00001_X --> C00058_X + C00010_X + C00080_X	NA	Ascaroside biosynthesis	0.01
RCC0223_I	r	RCC0223_I	RCC0223	NA	[c] : ascr1_I + ascr2_I + ascr3_I + ascr5_I + ascr7_I + ascr10_I --> ascrTotal_I	CC0163_I + CC0159_I + CC0160_I + CC0161_I + CC0174_I + CC0162_I --> CC0180_I	NA	Ascaroside biosynthesis	0.0
RCC0223_X	r	RCC0223_X	RCC0223	NA	[c] : ascr1_X + ascr2_X + ascr3_X + ascr5_X + ascr7_X + ascr10_X --> ascrTotal_X	CC0163_X + CC0159_X + CC0160_X + CC0161_X + CC0174_X + CC0162_X --> CC0180_X	NA	Ascaroside biosynthesis	0.01
RCC0250_I	r	RCC0250_I	RCC0250	3.6.3.14	[c] : atp_I + h2o_I --> adp_I + h_pumped_I + pi_I	C00002_I + C00001_I --> C00008_I + CC0200_I + C00009_I	vha-13_I & (vha-12_I | spe-5_I) & vha-11_I & vha-14_I & vha-8_I & vha-9_I & vha-10_I & (vha-18_I | vha-15_I) & (vha-7_I | vha-5_I | vha-6_I | unc-32_I) & (vha-2_I | vha-1_I | vha-4_I | vha-3_I) & vha-17_I & vha-19_I	Miscellaneous	-0.0
RCC0250_X	r	RCC0250_X	RCC0250	3.6.3.14	[c] : atp_X + h2o_X --> adp_X + h_pumped_X + pi_X	C00002_X + C00001_X --> C00008_X + CC0200_X + C00009_X	vha-13_X & (vha-12_X | spe-5_X) & vha-11_X & vha-14_X & vha-8_X & vha-9_X & vha-10_X & (vha-18_X | vha-15_X) & (vha-7_X | vha-5_X | vha-6_X | unc-32_X) & (vha-2_X | vha-1_X | vha-4_X | vha-3_X) & vha-17_X & vha-19_X	Miscellaneous	0.01
RE00160_X	r	RE00160_X	R00160	3.6.1.9	[e] : fad_E + h2o_E --> amp_E + fmn_E + (2) h_E	E00016_E + E00001_E --> E00020_E + E00061_E + (2) E00080_E	C27A7.1_X | C27A7.3_X	Riboflavin metabolism	-0.0
RE00160_I	r	RE00160_I	R00160	3.6.1.9	[e] : fad_L + h2o_L --> amp_L + fmn_L + (2) h_L	E00016_L + E00001_L --> E00020_L + E00061_L + (2) E00080_L	C27A7.1_I | C27A7.3_I	Riboflavin metabolism	-0.0
RE00548_X	r	RE00548_X	R00548	3.1.3.2	[e] : fmn_E + h2o_E --> pi_E + ribflv_E	E00061_E + E00001_E --> E00009_E + E00255_E	acp-1_X	Riboflavin metabolism	-0.0
RE00548_I	r	RE00548_I	R00548	3.1.3.2	[e] : fmn_L + h2o_L --> pi_L + ribflv_L	E00061_L + E00001_L --> E00009_L + E00255_L	acp-1_I	Riboflavin metabolism	-0.0
RE10092_X	r	RE10092_X	R10092	4.2.1.1	[e] : co2_E + h2o_E <==> h_E + hco3_E	E00011_E + E00001_E <==> E00080_E + E00288_E	cah-5_X	Nitrogen metabolism	0.0
RE10092_I	r	RE10092_I	R10092	4.2.1.1	[e] : co2_L + h2o_L <==> h_L + hco3_L	E00011_L + E00001_L <==> E00080_L + E00288_L	cah-5_I	Nitrogen metabolism	-0.000686720789003
RM00004_I	r	RM00004_I	R00004	3.6.1.1	[m] : ppi_I + h2o_I --> (2) pi_I + h_I	M00013_I + M00001_I --> (2) M00009_I + M00080_I	pyp-1_I	Miscellaneous	-0.0
RM00004_X	r	RM00004_X	R00004	3.6.1.1	[m] : ppi_X + h2o_X --> (2) pi_X + h_X	M00013_X + M00001_X --> (2) M00009_X + M00080_X	pyp-1_X	Miscellaneous	0.499952926703
RM00081_I	r	RM00081_I	R00081	1.9.3.1	(4) focytC_I[m] + (8) h_I[m] + o2_I[m] --> (4) ficytC_I[m] + (4) h_I[c] + (2) h2o_I[m]	(4) M00126_I + (8) M00080_I + M00007_I --> (4) M00125_I + (4) C00080_I + (2) M00001_I	(ctc-1_I & ctc-2_I & ctc-3_I) & cco-1_I & cco-2_I & tag-174_I & Y71H2AM.5_I & F29C4.2_I & F26E4.6_I & W09C5.8_I & (cyc-2.1_I | cyc-2.2_I)	Oxidative phosphorylation	3.27730116569
RM00081_X	r	RM00081_X	R00081	1.9.3.1	(4) focytC_X[m] + (8) h_X[m] + o2_X[m] --> (4) ficytC_X[m] + (4) h_X[c] + (2) h2o_X[m]	(4) M00126_X + (8) M00080_X + M00007_X --> (4) M00125_X + (4) C00080_X + (2) M00001_X	(ctc-1_X & ctc-2_X & ctc-3_X) & cco-1_X & cco-2_X & tag-174_X & Y71H2AM.5_X & F29C4.2_X & F26E4.6_X & W09C5.8_X & (cyc-2.1_X | cyc-2.2_X)	Oxidative phosphorylation	4.54832275624
RM00112_I	r	RM00112_I	R00112	1.6.1.2	nadh_I[m] + nadp_I[m] <==> nad_I[m] + nadph_I[m]	M00004_I + M00006_I <==> M00003_I + M00005_I	nnt-1_I	Nicotinate and nicotinamide metabolism	3.01185207861
RM00112_X	r	RM00112_X	R00112	1.6.1.2	nadh_X[m] + nadp_X[m] <==> nad_X[m] + nadph_X[m]	M00004_X + M00006_X <==> M00003_X + M00005_X	nnt-1_X	Nicotinate and nicotinamide metabolism	0.0
RM00115_I	r	RM00115_I	R00115	1.8.1.7	[m] : gthox_I + h_I + nadph_I --> (2) gthrd_I + nadp_I	M00127_I + M00080_I + M00005_I --> (2) M00051_I + M00006_I	trxr-2_I	Glutathione metabolism	-0.0
RM00115_X	r	RM00115_X	R00115	1.8.1.7	[m] : gthox_X + h_X + nadph_X --> (2) gthrd_X + nadp_X	M00127_X + M00080_X + M00005_X --> (2) M00051_X + M00006_X	trxr-2_X	Glutathione metabolism	-0.0
RM00127_I	r	RM00127_I	R00127	2.7.4.3	[m] : atp_I + amp_I <==> (2) adp_I	M00002_I + M00020_I <==> (2) M00008_I	 ZK673.2_I | let-754_I	Purine metabolism	0.0
RM00127_X	r	RM00127_X	R00127	2.7.4.3	[m] : atp_X + amp_X <==> (2) adp_X	M00002_X + M00020_X <==> (2) M00008_X	 ZK673.2_X | let-754_X	Purine metabolism	0.486289281225
RM00130_I	r	RM00130_I	R00130	2.7.1.24	[m] : atp_I + dpcoa_I --> adp_I + coa_I + h_I	M00002_I + M00882_I --> M00008_I + M00010_I + M00080_I	T05G5.5_I | Y65B4A.8_I	Pantothenate and CoA biosynthesis	-0.0
RM00130_X	r	RM00130_X	R00130	2.7.1.24	[m] : atp_X + dpcoa_X --> adp_X + coa_X + h_X	M00002_X + M00882_X --> M00008_X + M00010_X + M00080_X	T05G5.5_X | Y65B4A.8_X	Pantothenate and CoA biosynthesis	0.0023139425148
RM00138_I	r	RM00138_I	R00138	3.6.1.25	[m] : h2o_I + pppi_I --> h_I + pi_I + ppi_I	M00001_I + M00536_I --> M00080_I + M00009_I + M00013_I	Unknown	Miscellaneous	-0.0
RM00138_X	r	RM00138_X	R00138	3.6.1.25	[m] : h2o_X + pppi_X --> h_X + pi_X + ppi_X	M00001_X + M00536_X --> M00080_X + M00009_X + M00013_X	Unknown	Miscellaneous	0.000463439912892
RM00161_I	r	RM00161_I	R00161	2.7.7.2	[m] : atp_I + fmn_I + h_I --> fad_I + ppi_I	M00002_I + M00061_I + M00080_I --> M00016_I + M00013_I	flad-1_I	Riboflavin metabolism	-0.0
RM00161_X	r	RM00161_X	R00161	2.7.7.2	[m] : atp_X + fmn_X + h_X --> fad_X + ppi_X	M00002_X + M00061_X + M00080_X --> M00016_X + M00013_X	flad-1_X	Riboflavin metabolism	-0.0
RM00197_I	r	RM00197_I	R00197	1.1.2.4	[m] : lac-D_I + (2) ficytC_I --> pyr_I + (2) focytC_I + (2) h_I	M00256_I + (2) M00125_I --> M00022_I + (2) M00126_I + (2) M00080_I	F32D8.12_I & (cyc-2.1_I | cyc-2.2_I)	Pyruvate metabolism	0.0108198837658
RM00197_X	r	RM00197_X	R00197	1.1.2.4	[m] : lac-D_X + (2) ficytC_X --> pyr_X + (2) focytC_X + (2) h_X	M00256_X + (2) M00125_X --> M00022_X + (2) M00126_X + (2) M00080_X	F32D8.12_X & (cyc-2.1_X | cyc-2.2_X)	Pyruvate metabolism	0.01
RM00199_I	r	RM00199_I	R00199	2.7.9.2	[m] : atp_I + pyr_I + h2o_I --> amp_I + pep_I + pi_I + (2) h_I	M00002_I + M00022_I + M00001_I --> M00020_I + M00074_I + M00009_I + (2) M00080_I	T21C9.6_I	Pyruvate metabolism	-0.0
RM00199_X	r	RM00199_X	R00199	2.7.9.2	[m] : atp_X + pyr_X + h2o_X --> amp_X + pep_X + pi_X + (2) h_X	M00002_X + M00022_X + M00001_X --> M00020_X + M00074_X + M00009_X + (2) M00080_X	T21C9.6_X	Pyruvate metabolism	-0.0
RM00209_I	r	RM00209_I	R00209	1.2.4.1;1.8.1.4;2.3.1.12	[m] : pyr_I + coa_I + nad_I --> accoa_I + co2_I + nadh_I	M00022_I + M00010_I + M00003_I --> M00024_I + M00011_I + M00004_I	(pdha-1_I & pdhb-1_I) & (dlat-2_I | dlat-1_I) & dld-1_I	Glycolysis / Gluconeogenesis	0.0108198837658
RM00209_X	r	RM00209_X	R00209	1.2.4.1;1.8.1.4;2.3.1.12	[m] : pyr_X + coa_X + nad_X --> accoa_X + co2_X + nadh_X	M00022_X + M00010_X + M00003_X --> M00024_X + M00011_X + M00004_X	(pdha-1_X & pdhb-1_X) & (dlat-2_X | dlat-1_X) & dld-1_X	Glycolysis / Gluconeogenesis	0.489660685394
RM00216_I	r	RM00216_I	R00216	1.1.1.40	[m] : mal-L_I + nadp_I --> pyr_I + co2_I + nadph_I	M00149_I + M00006_I --> M00022_I + M00011_I + M00005_I	men-1_I	Pyruvate metabolism	-0.0
RM00216_X	r	RM00216_X	R00216	1.1.1.40	[m] : mal-L_X + nadp_X --> pyr_X + co2_X + nadph_X	M00149_X + M00006_X --> M00022_X + M00011_X + M00005_X	men-1_X	Pyruvate metabolism	0.138035674884
RM00238_I	r	RM00238_I	R00238	2.3.1.9	[m] : (2) accoa_I <==> coa_I + aacoa_I	(2) M00024_I <==> M00010_I + M00332_I	T02G5.7_I | kat-1_I	Fatty acid metabolism	0.345691372455
RM00238_X	r	RM00238_X	R00238	2.3.1.9	[m] : (2) accoa_X <==> coa_X + aacoa_X	(2) M00024_X <==> M00010_X + M00332_X	T02G5.7_X | kat-1_X	Fatty acid metabolism	-0.536878610648
RM00239_I	r	RM00239_I	R00239	2.7.2.11	[m] : atp_I + glu-L_I --> adp_I + glu5p_I	M00002_I + M00025_I --> M00008_I + M03287_I	alh-13_I	Arginine and proline metabolism	0.0
RM00239_X	r	RM00239_X	R00239	2.7.2.11	[m] : atp_X + glu-L_X --> adp_X + glu5p_X	M00002_X + M00025_X --> M00008_X + M03287_X	alh-13_X	Arginine and proline metabolism	0.01
RM00243_I	r	RM00243_I	R00243	1.4.1.3	[m] : glu-L_I + h2o_I + nad_I <==> akg_I + h_I + nadh_I + nh4_I	M00025_I + M00001_I + M00003_I <==> M00026_I + M00080_I + M00004_I + M00014_I	gdh-1_I	Alanine, aspartate and glutamate metabolism	0.0
RM00243_X	r	RM00243_X	R00243	1.4.1.3	[m] : glu-L_X + h2o_X + nad_X <==> akg_X + h_X + nadh_X + nh4_X	M00025_X + M00001_X + M00003_X <==> M00026_X + M00080_X + M00004_X + M00014_X	gdh-1_X	Alanine, aspartate and glutamate metabolism	0.397321085604
RM00245_I	r	RM00245_I	R00245	1.2.1.88	[m] : glu5sa_I + h2o_I + nad_I --> glu-L_I + (2) h_I + nadh_I	M01165_I + M00001_I + M00003_I --> M00025_I + (2) M00080_I + M00004_I	alh-6_I	Arginine and proline metabolism	-0.0
RM00245_X	r	RM00245_X	R00245	1.2.1.88	[m] : glu5sa_X + h2o_X + nad_X --> glu-L_X + (2) h_X + nadh_X	M01165_X + M00001_X + M00003_X --> M00025_X + (2) M00080_X + M00004_X	alh-6_X	Arginine and proline metabolism	0.0967778871885
RM00248_I	r	RM00248_I	R00248	1.4.1.3;1.4.1.13	[m] : glu-L_I + h2o_I + nadp_I <==> akg_I + h_I + nadph_I + nh4_I	M00025_I + M00001_I + M00006_I <==> M00026_I + M00080_I + M00005_I + M00014_I	gdh-1_I	Alanine, aspartate and glutamate metabolism	0.819732498707
RM00248_X	r	RM00248_X	R00248	1.4.1.3;1.4.1.13	[m] : glu-L_X + h2o_X + nadp_X <==> akg_X + h_X + nadph_X + nh4_X	M00025_X + M00001_X + M00006_X <==> M00026_X + M00080_X + M00005_X + M00014_X	gdh-1_X	Alanine, aspartate and glutamate metabolism	-0.00999999999999
RM00258_I	r	RM00258_I	R00258	2.6.1.2	[m] : akg_I + ala-L_I <==> glu-L_I + pyr_I	M00026_I + M00041_I <==> M00025_I + M00022_I	C32F10.8_I	Alanine, aspartate and glutamate metabolism	0.480576750742
RM00258_X	r	RM00258_X	R00258	2.6.1.2	[m] : akg_X + ala-L_X <==> glu-L_X + pyr_X	M00026_X + M00041_X <==> M00025_X + M00022_X	C32F10.8_X	Alanine, aspartate and glutamate metabolism	0.00999999999999
RM00261_I	r	RM00261_I	R00261	4.1.1.15	[m] : glu-L_I + h_I --> 4abut_I + co2_I	M00025_I + M00080_I --> M00334_I + M00011_I	unc-25_I	Alanine, aspartate and glutamate metabolism	-0.0
RM00261_X	r	RM00261_X	R00261	4.1.1.15	[m] : glu-L_X + h_X --> 4abut_X + co2_X	M00025_X + M00080_X --> M00334_X + M00011_X	unc-25_X	Alanine, aspartate and glutamate metabolism	-0.0
RM00267_I	r	RM00267_I	R00267	1.1.1.42	[m] : icit_I + nadp_I --> akg_I + co2_I + nadph_I	M00311_I + M00006_I --> M00026_I + M00011_I + M00005_I	idh-1_I | idh-2_I	Citrate cycle (TCA cycle)	0.964159889655
RM00267_X	r	RM00267_X	R00267	1.1.1.42	[m] : icit_X + nadp_X --> akg_X + co2_X + nadph_X	M00311_X + M00006_X --> M00026_X + M00011_X + M00005_X	idh-1_X | idh-2_X	Citrate cycle (TCA cycle)	-0.0
RM00275_I	r	RM00275_I	R00275	1.15.1.1	[m] : (2) h_I + (2) o2s_I --> h2o2_I + o2_I	(2) M00080_I + (2) M00704_I --> M00027_I + M00007_I	sod-1_I | sod-2_I | sod-3_I	Reactive oxygen species degradation	-0.0
RM00275_X	r	RM00275_X	R00275	1.15.1.1	[m] : (2) h_X + (2) o2s_X --> h2o2_X + o2_X	(2) M00080_X + (2) M00704_X --> M00027_X + M00007_X	sod-1_X | sod-2_X | sod-3_X	Reactive oxygen species degradation	-0.0
RM00335_I	r	RM00335_I	R00335	3.6.5.5	[m] : gtp_I + h2o_I --> gdp_I + h_I + pi_I	M00044_I + M00001_I --> M00035_I + M00080_I + M00009_I	drp-1_I | eat-3_I	Purine metabolism	-0.0
RM00335_X	r	RM00335_X	R00335	3.6.5.5	[m] : gtp_X + h2o_X --> gdp_X + h_X + pi_X	M00044_X + M00001_X --> M00035_X + M00080_X + M00009_X	drp-1_X | eat-3_X	Purine metabolism	0.01
RM00342_I	r	RM00342_I	R00342	1.1.1.37	[m] : mal-L_I + nad_I <==> oaa_I + nadh_I + h_I	M00149_I + M00003_I <==> M00036_I + M00004_I + M00080_I	mdh-1_I | mdh-2_I	Citrate cycle (TCA cycle)	0.27335823219
RM00342_X	r	RM00342_X	R00342	1.1.1.37	[m] : mal-L_X + nad_X <==> oaa_X + nadh_X + h_X	M00149_X + M00003_X <==> M00036_X + M00004_X + M00080_X	mdh-1_X | mdh-2_X	Citrate cycle (TCA cycle)	1.72270806698
RM00344_I	r	RM00344_I	R00344	6.4.1.1	[m] : atp_I + pyr_I + hco3_I --> adp_I + pi_I + oaa_I + h_I	M00002_I + M00022_I + M00288_I --> M00008_I + M00009_I + M00036_I + M00080_I	pyc-1_I	Citrate cycle (TCA cycle)	-0.0
RM00344_X	r	RM00344_X	R00344	6.4.1.1	[m] : atp_X + pyr_X + hco3_X --> adp_X + pi_X + oaa_X + h_X	M00002_X + M00022_X + M00288_X --> M00008_X + M00009_X + M00036_X + M00080_X	pyc-1_X	Citrate cycle (TCA cycle)	0.01
